question_id,question_num,skill_id,part,interaction_rows,correct_rows,accuracy,eligible_item
q5204,5204,74,5,1843,1355,0.7352143244709712,True
q5205,5205,74,5,1477,1140,0.7718348002708192,True
q5207,5207,74,5,1744,1359,0.779243119266055,True
q5208,5208,74,5,2181,1675,0.7679963319578175,True
q5209,5209,74,5,2093,1511,0.7219302436693741,True
q5210,5210,74,5,1920,1476,0.76875,True
q5211,5211,74,5,2015,1059,0.5255583126550869,True
q5212,5212,74,5,1441,887,0.6155447605829285,True
q5213,5213,74,5,5476,2209,0.40339663988312635,True
q5214,5214,74,5,1871,1598,0.8540887226082309,True
q5215,5215,74,5,1699,1315,0.773984696880518,True
q5216,5216,74,5,1596,1019,0.6384711779448622,True
q5217,5217,74,5,1359,1067,0.7851361295069904,True
q5222,5222,90,5,11792,6699,0.5680970149253731,True
q5224,5224,90,5,16949,8481,0.500383503451531,True
q5225,5225,90,5,10096,6858,0.6792789223454834,True
q5227,5227,119,5,3105,2443,0.7867954911433173,True
q5232,5232,119,5,4627,3102,0.6704127944672574,True
q5235,5235,119,5,8155,4328,0.5307173513182097,True
q5236,5236,90,5,10645,8861,0.8324095819633631,True
q5239,5239,119,5,4661,2805,0.601802188371594,True
q5240,5240,90,5,17039,9156,0.5373554786078996,True
q5241,5241,119,5,4572,3167,0.6926946631671042,True
q5244,5244,119,5,2994,2331,0.7785571142284569,True
q5247,5247,90,5,38325,19309,0.5038225701239399,True
q5249,5249,90,5,11402,7494,0.6572531134888616,True
q5254,5254,119,5,2783,2220,0.797700323392023,True
q5255,5255,90,5,28851,17926,0.6213302831790926,True
q5258,5258,87,5,9609,6183,0.6434592569466125,True
q5261,5261,119,5,5229,3355,0.6416140753490152,True
q5263,5263,119,5,3123,2470,0.7909061799551713,True
q5268,5268,119,5,3495,2636,0.7542203147353362,True
q5269,5269,119,5,6645,3141,0.47268623024830697,True
q5273,5273,119,5,5304,2643,0.4983031674208145,True
q5274,5274,90,5,11114,7751,0.6974086737448263,True
q5275,5275,119,5,4165,2651,0.6364945978391356,True
q5290,5290,80,5,7017,4374,0.6233433091064557,True
q5291,5291,80,5,4940,2660,0.5384615384615384,True
q5292,5292,80,5,5026,4137,0.8231197771587744,True
q5293,5293,80,5,6072,3822,0.6294466403162056,True
q5294,5294,84,5,13292,9621,0.723818838399037,True
q5295,5295,80,5,4903,3105,0.6332857434223944,True
q5296,5296,80,5,6523,2998,0.4596044764678829,True
q5297,5297,80,5,5613,4121,0.7341884910030286,True
q5298,5298,80,5,4822,3336,0.6918291165491497,True
q5299,5299,80,5,5063,3453,0.6820067153861347,True
q5300,5300,98,5,3340,2479,0.7422155688622755,True
q5301,5301,98,5,6425,3507,0.5458365758754864,True
q5302,5302,98,5,3333,2346,0.7038703870387039,True
q5303,5303,98,5,3214,2055,0.6393901680149346,True
q5335,5335,78,5,8008,2727,0.34053446553446554,True
q5354,5354,90,5,8770,4129,0.4708095781071836,True
q5355,5355,78,5,3597,2277,0.6330275229357798,True
q5356,5356,78,5,3072,2172,0.70703125,True
q5357,5357,78,5,5081,3789,0.7457193465853178,True
q5358,5358,78,5,8450,5246,0.6208284023668639,True
q5359,5359,78,5,2720,1783,0.6555147058823529,True
q5360,5360,78,5,3694,2242,0.6069301570113698,True
q5361,5361,78,5,3436,2469,0.7185681024447031,True
q5362,5362,78,5,4867,3993,0.8204232586809123,True
q5363,5363,78,5,3754,2539,0.676345231752797,True
q5364,5364,78,5,2177,1408,0.6467615985300873,True
q5365,5365,78,5,14359,6417,0.4468974162546138,True
q5366,5366,78,5,9327,5266,0.5645974053822237,True
q5367,5367,78,5,5556,2067,0.3720302375809935,True
q5368,5368,86,5,5263,3612,0.6863005890176705,True
q5369,5369,106,5,4315,3882,0.8996523754345307,True
q5370,5370,106,5,6571,4486,0.6826966976107137,True
q5371,5371,106,5,5931,4777,0.8054291013319845,True
q5372,5372,106,5,5180,4359,0.8415057915057915,True
q5374,5374,86,5,3407,2742,0.8048136190196654,True
q5375,5375,86,5,2076,1796,0.8651252408477842,True
q5376,5376,98,5,9410,5451,0.5792773645058449,True
q5377,5377,84,5,4110,2748,0.6686131386861314,True
q5378,5378,98,5,2833,2198,0.7758559830568302,True
q5380,5380,84,5,3123,2387,0.7643291706692283,True
q5381,5381,84,5,4299,2966,0.6899278902070249,True
q5382,5382,71,5,1575,1309,0.8311111111111111,True
q5383,5383,71,5,1938,1447,0.7466460268317854,True
q5384,5384,71,5,28626,15994,0.5587228393767903,True
q5385,5385,71,5,10864,7277,0.6698269513991163,True
q5386,5386,71,5,4852,3138,0.6467436108821105,True
q5387,5387,71,5,5063,3660,0.7228915662650602,True
q5399,5399,74,5,7694,2565,0.3333766571354302,True
q5402,5402,90,5,12982,8839,0.6808658142042828,True
q5404,5404,78,5,7797,2490,0.3193535975375144,True
q5408,5408,78,5,3084,2431,0.7882619974059663,True
q5409,5409,78,5,4942,2891,0.5849858356940509,True
q5410,5410,78,5,15295,11806,0.7718862373324615,True
q5412,5412,78,5,3175,2140,0.6740157480314961,True
q5418,5418,78,5,17535,5432,0.3097804391217565,True
q5419,5419,78,5,5117,2558,0.4999022864959937,True
q5420,5420,78,5,3827,2672,0.6981970211654037,True
q5421,5421,78,5,21153,8151,0.38533541341653665,True
q5422,5422,78,5,3539,2657,0.7507770556654422,True
q5424,5424,98,5,14710,6137,0.41719918422841606,True
q5425,5425,78,5,3233,2230,0.6897618311166099,True
q5426,5426,71,5,6373,3257,0.5110622940530363,True
q5427,5427,83,5,5852,3071,0.5247778537252221,True
q5428,5428,86,5,12160,6889,0.5665296052631579,True
q5429,5429,86,5,1675,1208,0.7211940298507463,True
q5430,5430,103,5,266,212,0.7969924812030075,True
q5431,5431,86,5,3108,2642,0.8500643500643501,True
q5432,5432,86,5,3876,2837,0.7319401444788441,True
q5433,5433,96,5,18341,11522,0.6282100212638351,True
q5434,5434,106,5,6219,5136,0.8258562469850458,True
q5435,5435,96,5,9642,6623,0.6868906865795478,True
q5436,5436,96,5,207,173,0.8357487922705314,True
q5438,5438,96,5,9736,7382,0.7582169268693508,True
q5439,5439,96,5,242,203,0.8388429752066116,True
q5440,5440,86,5,3546,3075,0.8671742808798646,True
q5441,5441,96,5,10754,5205,0.4840059512739446,True
q5442,5442,96,5,10169,5802,0.5705575769495526,True
q5444,5444,103,5,13160,6664,0.5063829787234042,True
q5446,5446,86,5,5144,3657,0.7109253499222395,True
q5447,5447,106,5,6951,5243,0.7542799597180262,True
q5450,5450,86,5,1091,629,0.5765352887259395,True
q5451,5451,103,5,14094,7776,0.5517241379310345,True
q5453,5453,103,5,22529,11649,0.5170668915619868,True
q5455,5455,96,5,12439,5750,0.46225580834472224,True
q5457,5457,86,5,3702,3124,0.8438681793625068,True
q5458,5458,106,5,21206,13051,0.6154390266905593,True
q5459,5459,96,5,9846,8341,0.8471460491570181,True
q5460,5460,106,5,10884,5672,0.5211319367879456,True
q5461,5461,106,5,7093,4408,0.6214577752713943,True
q5463,5463,103,5,11409,8127,0.7123323691822245,True
q5464,5464,106,5,6598,3554,0.5386480751742952,True
q5465,5465,106,5,9347,5339,0.5711993152883278,True
q5466,5466,96,5,10072,7079,0.7028395552025417,True
q5467,5467,96,5,10270,8016,0.7805258033106134,True
q5468,5468,106,5,6259,4707,0.7520370666240613,True
q5469,5469,86,5,3164,2416,0.7635903919089759,True
q5470,5470,103,5,19480,7658,0.3931211498973306,True
q5471,5471,86,5,2936,2163,0.736716621253406,True
q5472,5472,106,5,7837,4933,0.6294500446599464,True
q5473,5473,106,5,3964,3453,0.8710898082744702,True
q5474,5474,106,5,7359,4549,0.6181546405761652,True
q5475,5475,103,5,9812,7783,0.7932123929881777,True
q5476,5476,106,5,5238,4017,0.7668957617411226,True
q5477,5477,106,5,5499,4556,0.828514275322786,True
q5478,5478,103,5,11137,5360,0.48127862081350453,True
q5479,5479,106,5,7723,5647,0.731192541758384,True
q5480,5480,106,5,7869,5464,0.6943703138899479,True
q5481,5481,86,5,8738,7386,0.8452735179674983,True
q5482,5482,86,5,5155,4044,0.7844810863239573,True
q5483,5483,86,5,1580,1414,0.8949367088607595,True
q5484,5484,86,5,13170,8152,0.6189825360668185,True
q5485,5485,96,5,11214,7746,0.6907437132156233,True
q5486,5486,96,5,11855,8643,0.7290594685786588,True
q5487,5487,106,5,4672,3890,0.8326198630136986,True
q5488,5488,86,5,6151,4678,0.7605267436189238,True
q5489,5489,106,5,8194,6779,0.8273126678057114,True
q5490,5490,96,5,12760,7413,0.5809561128526646,True
q5491,5491,86,5,4409,3725,0.8448627806758903,True
q5493,5493,86,5,23288,7902,0.3393163861216077,True
q5495,5495,96,5,11360,8230,0.7244718309859155,True
q5497,5497,103,5,10736,7634,0.7110655737704918,True
q5499,5499,106,5,4553,3391,0.7447836591258511,True
q5504,5504,106,5,6177,3518,0.5695321353407803,True
q5505,5505,106,5,6462,5373,0.8314763231197771,True
q5506,5506,106,5,10141,4029,0.3972980968346317,True
q5507,5507,96,5,11614,9036,0.7780265197175822,True
q5508,5508,96,5,11854,8029,0.6773241100050615,True
q5509,5509,96,5,10202,7976,0.7818074887277005,True
q5510,5510,96,5,9509,5502,0.578609738142812,True
q5512,5512,86,5,2913,2421,0.831101956745623,True
q5513,5513,86,5,7743,5732,0.740281544620948,True
q5514,5514,86,5,2714,1986,0.7317612380250552,True
q5517,5517,86,5,1659,1435,0.8649789029535865,True
q5520,5520,96,5,8810,7098,0.8056753688989784,True
q5522,5522,86,5,3084,2676,0.867704280155642,True
q5523,5523,106,5,4949,3941,0.7963224893917963,True
q5525,5525,106,5,5362,4555,0.8494964565460649,True
q5526,5526,103,5,15157,10866,0.7168964834729827,True
q5528,5528,119,5,4496,3661,0.814279359430605,True
q5529,5529,84,5,361,262,0.7257617728531855,True
q5531,5531,80,5,9068,5033,0.5550286722540803,True
q5532,5532,80,5,6416,5163,0.8047069825436409,True
q5533,5533,84,5,6371,4897,0.7686391461309057,True
q5535,5535,80,5,5264,3930,0.746580547112462,True
q5536,5536,84,5,256,217,0.84765625,True
q5537,5537,80,5,4503,3533,0.7845880524095048,True
q5538,5538,84,5,3735,3183,0.8522088353413655,True
q5539,5539,98,5,2573,2125,0.8258841818888457,True
q5540,5540,80,5,16072,7358,0.4578148332503733,True
q5542,5542,98,5,2118,1760,0.8309726156751652,True
q5543,5543,84,5,3663,3057,0.8345618345618345,True
q5544,5544,84,5,4619,3370,0.7295951504654687,True
q5545,5545,80,5,3960,2751,0.6946969696969697,True
q5547,5547,80,5,12142,7028,0.5788173282819964,True
q5548,5548,84,5,3324,2328,0.7003610108303249,True
q5549,5549,84,5,5287,2524,0.47739738982409685,True
q5550,5550,98,5,4723,3047,0.6451408003387678,True
q5551,5551,98,5,2434,2143,0.8804437140509449,True
q5552,5552,80,5,3688,2545,0.6900759219088937,True
q5554,5554,80,5,546,311,0.5695970695970696,True
q5555,5555,84,5,3355,2611,0.778241430700447,True
q5556,5556,80,5,460,363,0.7891304347826087,True
q5557,5557,80,5,9029,4179,0.4628419537047292,True
q5558,5558,84,5,4639,2946,0.6350506574692821,True
q5559,5559,84,5,7172,3244,0.45231455660903513,True
q5560,5560,84,5,3236,2139,0.6610012360939431,True
q5561,5561,84,5,3301,2157,0.653438352014541,True
q5562,5562,84,5,2552,1800,0.7053291536050157,True
q5563,5563,84,5,6394,3820,0.5974350954019393,True
q5564,5564,84,5,33053,9855,0.2981575046138021,True
q5565,5565,84,5,2961,2379,0.8034447821681864,True
q5566,5566,98,5,3748,3074,0.82017075773746,True
q5567,5567,84,5,3562,2778,0.7798989331836047,True
q5568,5568,84,5,3403,2961,0.8701146047605054,True
q5569,5569,98,5,4443,3631,0.8172406031960388,True
q5570,5570,80,5,7396,4899,0.6623850730124392,True
q5571,5571,98,5,4126,3082,0.7469704314105672,True
q5572,5572,84,5,4364,3206,0.7346471127406049,True
q5573,5573,80,5,4727,3953,0.8362597842183203,True
q5576,5576,80,5,4540,3674,0.809251101321586,True
q5577,5577,84,5,14407,7485,0.519539112931214,True
q5578,5578,84,5,3651,2674,0.7324020816214736,True
q5580,5580,84,5,4024,3035,0.7542246520874751,True
q5582,5582,80,5,5928,4643,0.7832321187584346,True
q5583,5583,84,5,8011,4294,0.5360129821495444,True
q5584,5584,98,5,3477,2995,0.8613747483462755,True
q5586,5586,84,5,3954,2949,0.7458270106221547,True
q5587,5587,98,5,1959,1615,0.8244002041858091,True
q5588,5588,98,5,4041,2542,0.6290522147983173,True
q5589,5589,84,5,3022,1930,0.6386499007279947,True
q5591,5591,80,5,7299,5705,0.7816139197150295,True
q5592,5592,98,5,1948,1565,0.803388090349076,True
q5593,5593,98,5,3003,2349,0.7822177822177823,True
q5594,5594,80,5,5672,4307,0.7593441466854725,True
q5595,5595,98,5,5195,3931,0.7566891241578441,True
q5597,5597,98,5,4072,2974,0.7303536345776032,True
q5598,5598,98,5,3657,2607,0.7128794093519278,True
q5599,5599,84,5,2797,2065,0.7382910260993922,True
q5600,5600,98,5,3323,2667,0.8025880228708998,True
q5602,5602,98,5,293,195,0.6655290102389079,True
q5603,5603,84,5,4940,4151,0.8402834008097166,True
q5606,5606,98,5,2666,2142,0.8034508627156789,True
q5608,5608,74,5,1747,1217,0.6966227819118489,True
q5609,5609,83,5,4781,3535,0.739385065885798,True
q5610,5610,85,5,4179,3181,0.7611868868150276,True
q5611,5611,98,5,11580,6944,0.5996545768566494,True
q5612,5612,88,5,11754,9487,0.8071294878339289,True
q5613,5613,83,5,4993,2963,0.5934308031243741,True
q5614,5614,74,5,5363,2368,0.44154391198955806,True
q5615,5615,85,5,8441,5627,0.6666271768747779,True
q5616,5616,77,5,7032,5774,0.821103526734926,True
q5617,5617,119,5,5495,3112,0.5663330300272975,True
q5618,5618,76,5,11091,5115,0.4611847443873411,True
q5619,5619,86,5,1832,1607,0.8771834061135371,True
q5620,5620,74,5,1681,1374,0.8173706127305176,True
q5621,5621,98,5,6825,4079,0.5976556776556776,True
q5622,5622,76,5,8357,6368,0.7619959315543855,True
q5624,5624,96,5,11053,4869,0.440513887632317,True
q5626,5626,83,5,4480,3379,0.7542410714285714,True
q5627,5627,74,5,7739,2564,0.331308954645303,True
q5628,5628,86,5,2284,1840,0.8056042031523643,True
q5629,5629,77,5,16416,5946,0.3622076023391813,True
q5631,5631,74,5,1643,1333,0.8113207547169812,True
q5633,5633,71,5,4022,2618,0.6509199403281949,True
q5634,5634,98,5,2408,2028,0.8421926910299004,True
q5636,5636,77,5,4861,2856,0.5875334293355277,True
q5638,5638,94,5,13135,8683,0.6610582413399315,True
q5639,5639,86,5,3670,2837,0.773024523160763,True
q5640,5640,76,5,9786,6604,0.6748416104639281,True
q5642,5642,98,5,8768,4805,0.5480155109489051,True
q5643,5643,71,5,2728,2116,0.7756598240469208,True
q5644,5644,80,5,3776,2869,0.7597987288135594,True
q5645,5645,83,5,6907,5575,0.8071521644708267,True
q5647,5647,74,5,12139,4194,0.3454979817118379,True
q5658,5658,87,5,12339,9876,0.8003890104546559,True
q5659,5659,87,5,47108,12745,0.270548526789505,True
q5660,5660,87,5,11924,10125,0.8491278094599127,True
q5661,5661,90,5,15577,11839,0.7600308146626437,True
q5662,5662,87,5,14036,6500,0.46309489883157595,True
q5666,5666,119,5,3054,2624,0.8592010478061559,True
q5668,5668,119,5,3175,2538,0.7993700787401575,True
q5670,5670,119,5,3530,2727,0.7725212464589235,True
q5671,5671,90,5,11903,7867,0.6609258170209191,True
q5672,5672,119,5,2981,2418,0.8111372022811137,True
q5679,5679,85,5,6678,3814,0.5711290805630428,True
q5680,5680,85,5,13523,6935,0.512829993344672,True
q5684,5684,98,5,6835,4304,0.6297000731528896,True
q5688,5688,71,5,16106,6441,0.3999130758723457,True
q5689,5689,74,5,1446,1183,0.818118948824343,True
q5690,5690,119,5,4464,3056,0.6845878136200717,True
q5692,5692,80,5,9988,5225,0.5231277533039648,True
q5696,5696,85,5,4070,3366,0.827027027027027,True
q5697,5697,77,5,6172,4210,0.6821127673363577,True
q5698,5698,77,5,9458,4432,0.4685980122647494,True
q5699,5699,77,5,7377,5704,0.7732140436491799,True
q5700,5700,85,5,4264,2083,0.48850844277673544,True
q5702,5702,77,5,7227,5110,0.7070707070707071,True
q5703,5703,77,5,5573,3245,0.5822716669657276,True
q5704,5704,85,5,9796,6137,0.6264801959983667,True
q5705,5705,85,5,4218,3400,0.8060692271218587,True
q5706,5706,85,5,6324,3979,0.629190385831752,True
q5707,5707,85,5,5503,4692,0.8526258404506633,True
q5708,5708,85,5,283,148,0.5229681978798587,True
q5709,5709,83,5,7876,4332,0.5500253936008126,True
q5710,5710,83,5,5451,4291,0.7871950100898918,True
q5711,5711,83,5,6478,4448,0.6866316764433467,True
q5712,5712,83,5,5124,3105,0.6059718969555035,True
q5713,5713,71,5,1259,1104,0.8768864177918984,True
q5714,5714,76,5,7211,6063,0.8407987796422133,True
q5715,5715,76,5,6040,4523,0.748841059602649,True
q5716,5716,76,5,6876,4312,0.627108784176847,True
q5717,5717,76,5,5771,4087,0.7081961531796915,True
q5718,5718,76,5,11496,6104,0.5309672929714684,True
q5719,5719,83,5,11512,8496,0.7380125086865879,True
q5720,5720,83,5,25643,7641,0.2979760558437,True
q5721,5721,76,5,6669,4213,0.6317288948867896,True
q5722,5722,83,5,3981,2738,0.6877668927405175,True
q5723,5723,98,5,3442,2567,0.7457873329459617,True
q5726,5726,74,5,2241,1178,0.5256581883087907,True
q5728,5728,74,5,1531,1027,0.6708033964728936,True
q5729,5729,74,5,1462,1061,0.725718194254446,True
q5730,5730,77,5,5517,1952,0.35381547942722497,True
q5732,5732,88,5,13625,11295,0.8289908256880734,True
q5733,5733,88,5,10307,8128,0.7885902784515378,True
q5734,5734,88,5,8239,6557,0.7958490108022819,True
q5739,5739,94,5,15747,7975,0.5064456721915286,True
q5747,5747,94,5,18016,14753,0.8188832149200711,True
q5748,5748,94,5,16909,12138,0.7178425690460701,True
q5749,5749,74,5,1463,991,0.6773752563226247,True
q5750,5750,74,5,1991,1287,0.6464088397790055,True
q5751,5751,74,5,1263,1023,0.8099762470308789,True
q5752,5752,74,5,1721,1230,0.7147007553747821,True
q5753,5753,74,5,1733,1121,0.6468551644547028,True
q5754,5754,74,5,15376,10529,0.6847684703433923,True
q5755,5755,74,5,1719,1392,0.8097731239092496,True
q5756,5756,74,5,20437,9093,0.4449283162890835,True
q5757,5757,103,5,15094,12164,0.8058831323704784,True
q5760,5760,83,5,4077,3724,0.9134167279862644,True
q5762,5762,83,5,8570,5324,0.6212368728121354,True
q5764,5764,98,5,7600,4285,0.5638157894736842,True
q5766,5766,83,5,5060,3189,0.6302371541501977,True
q5788,5788,74,5,5179,2811,0.5427688743000579,True
q5789,5789,74,5,12407,6999,0.5641170307084711,True
q5790,5790,74,5,3471,1898,0.5468164794007491,True
q5791,5791,74,5,2812,1523,0.5416073968705548,True
q5792,5792,74,5,2019,1355,0.671124318969787,True
q5793,5793,74,5,1412,916,0.6487252124645893,True
q5794,5794,74,5,1925,1201,0.623896103896104,True
q5795,5795,74,5,400,200,0.5,True
q5796,5796,74,5,3154,1634,0.5180722891566265,True
q5797,5797,74,5,1396,961,0.6883954154727794,True
q5798,5798,74,5,1837,1355,0.7376156777354382,True
q5799,5799,74,5,1312,914,0.6966463414634146,True
q5800,5800,74,5,1623,961,0.59211337030191,True
q5801,5801,74,5,1350,919,0.6807407407407408,True
q5802,5802,74,5,4203,2899,0.6897454199381394,True
q5803,5803,74,5,1522,1063,0.6984231274638634,True
q5804,5804,74,5,3512,1685,0.4797835990888383,True
q5805,5805,74,5,45378,13985,0.3081889902595972,True
q5807,5807,74,5,5728,2696,0.47067039106145253,True
q5808,5808,74,5,2181,1307,0.599266391563503,True
q5810,5810,74,5,1493,1329,0.8901540522438044,True
q5811,5811,74,5,1617,1270,0.7854050711193569,True
q5812,5812,74,5,4249,3183,0.7491174393975053,True
q5814,5814,74,5,1143,948,0.8293963254593176,True
q5815,5815,74,5,9507,5003,0.5262438203429052,True
q5816,5816,74,5,1226,973,0.7936378466557912,True
q5817,5817,74,5,1251,728,0.5819344524380495,True
q5818,5818,74,5,1820,1236,0.6791208791208792,True
q5819,5819,74,5,4160,2914,0.7004807692307692,True
q5820,5820,74,5,1088,1003,0.921875,True
q5821,5821,74,5,1937,1573,0.8120805369127517,True
q5822,5822,74,5,1493,1008,0.6751507032819826,True
q5824,5824,74,5,1797,1116,0.6210350584307178,True
q5825,5825,74,5,2117,1502,0.7094945677846008,True
q5827,5827,74,5,1466,993,0.6773533424283765,True
q5828,5828,74,5,1683,1457,0.8657159833630422,True
q5830,5830,74,5,1861,1426,0.7662547017732402,True
q5832,5832,98,5,4354,3927,0.9019292604501608,True
q5833,5833,84,5,3709,2432,0.6557023456457266,True
q5834,5834,98,5,703,446,0.6344238975817923,True
q5835,5835,98,5,2678,2262,0.8446601941747572,True
q5836,5836,98,5,2494,2152,0.8628708901363272,True
q5837,5837,98,5,206,191,0.9271844660194175,True
q5838,5838,80,5,7610,4925,0.6471747700394218,True
q5839,5839,84,5,5292,4571,0.8637566137566137,True
q5840,5840,98,5,275,222,0.8072727272727273,True
q5842,5842,98,5,287,261,0.9094076655052264,True
q5843,5843,84,5,6652,4276,0.6428141912206855,True
q5844,5844,98,5,2238,1916,0.8561215370866846,True
q5845,5845,98,5,3109,2126,0.6838211643615311,True
q5846,5846,98,5,3201,2547,0.795688847235239,True
q5850,5850,84,5,4163,2375,0.5705020417967812,True
q5851,5851,80,5,7351,4449,0.6052237790776765,True
q5852,5852,84,5,4552,3474,0.7631810193321616,True
q5853,5853,80,5,5618,3855,0.686187255250979,True
q5855,5855,98,5,9436,4458,0.4724459516744383,True
q5856,5856,98,5,3602,1902,0.5280399777901166,True
q5857,5857,98,5,4614,3198,0.6931079323797139,True
q5858,5858,80,5,9562,5507,0.5759255385902531,True
q5859,5859,119,5,2839,2442,0.8601620288834096,True
q5861,5861,80,5,588,468,0.7959183673469388,True
q5862,5862,80,5,3779,2496,0.6604921937020376,True
q5863,5863,80,5,3847,2832,0.7361580452300494,True
q5864,5864,80,5,5108,4377,0.8568911511354738,True
q5865,5865,74,5,1426,1255,0.8800841514726507,True
q5867,5867,74,5,1700,928,0.5458823529411765,True
q5868,5868,74,5,3284,1582,0.4817295980511571,True
q5869,5869,74,5,1664,1257,0.7554086538461539,True
q5870,5870,74,5,1684,1345,0.7986935866983373,True
q5871,5871,74,5,1403,929,0.662152530292231,True
q5872,5872,74,5,1497,989,0.6606546426185704,True
q5873,5873,74,5,1787,1200,0.6715165081141579,True
q5874,5874,74,5,2344,1594,0.6800341296928327,True
q5875,5875,74,5,3219,1820,0.5653929791860827,True
q5876,5876,74,5,1617,1172,0.7247990105132962,True
q5877,5877,74,5,1577,1095,0.6943563728598605,True
q5878,5878,74,5,7276,2553,0.35087960417811986,True
q5880,5880,74,5,2595,1304,0.502504816955684,True
q5881,5881,74,5,1212,992,0.8184818481848185,True
q5882,5882,74,5,1619,958,0.5917232859789994,True
q5884,5884,74,5,1451,870,0.5995864920744314,True
q5885,5885,74,5,2009,1221,0.6077650572424091,True
q5886,5886,74,5,1482,1039,0.7010796221322537,True
q5887,5887,74,5,1409,849,0.602555003548616,True
q5888,5888,74,5,1919,1145,0.5966649296508598,True
q5891,5891,74,5,1829,1267,0.6927282668124658,True
q5892,5892,74,5,1429,1047,0.7326801959412176,True
q5894,5894,74,5,3641,1848,0.5075528700906344,True
q5895,5895,119,5,4128,3338,0.8086240310077519,True
q5896,5896,119,5,4621,3762,0.8141095001082017,True
q5897,5897,87,5,9804,5228,0.5332517339861281,True
q5898,5898,119,5,2963,2161,0.7293283833952076,True
q5901,5901,119,5,5775,3606,0.6244155844155844,True
q5902,5902,119,5,3352,2631,0.7849045346062052,True
q5904,5904,98,5,14486,7126,0.49192323622808226,True
q5905,5905,84,5,3126,2321,0.7424824056301983,True
q5906,5906,80,5,7814,5012,0.6414128487330433,True
q5907,5907,84,5,434,247,0.5691244239631337,True
q5908,5908,80,5,5298,3811,0.7193280483201208,True
q5909,5909,80,5,4497,3273,0.7278185456971314,True
q5910,5910,84,5,5593,2756,0.49275880564991953,True
q5911,5911,98,5,3127,2314,0.7400063959066198,True
q5912,5912,80,5,11206,5493,0.4901838300910227,True
q5913,5913,84,5,4397,3930,0.8937912212872413,True
q5914,5914,84,5,5281,3127,0.592122704033327,True
q5916,5916,84,5,5925,3736,0.630548523206751,True
q5917,5917,84,5,12808,6273,0.48977201748906934,True
q5918,5918,84,5,3661,2322,0.6342529363561868,True
q5919,5919,84,5,3068,2156,0.7027379400260756,True
q5920,5920,84,5,3895,2768,0.7106546854942234,True
q5922,5922,80,5,6731,3764,0.5592036844451047,True
q5923,5923,84,5,7553,3822,0.5060240963855421,True
q5924,5924,84,5,4012,2698,0.672482552342971,True
q5925,5925,80,5,5994,3991,0.6658324991658325,True
q5926,5926,84,5,6250,2870,0.4592,True
q5927,5927,80,5,4665,2476,0.5307609860664523,True
q5928,5928,80,5,5317,2561,0.48166259168704156,True
q5930,5930,80,5,5047,3104,0.6150188230632059,True
q5931,5931,84,5,4178,3232,0.7735758736237435,True
q5932,5932,84,5,2817,1972,0.7000354987575435,True
q5933,5933,84,5,3577,3106,0.8683254123567236,True
q5934,5934,80,5,5558,4118,0.74091399784095,True
q5935,5935,84,5,3421,2160,0.6313943291435253,True
q5936,5936,84,5,4454,3457,0.7761562640323305,True
q5937,5937,84,5,6502,3820,0.5875115349123347,True
q5938,5938,84,5,3116,2041,0.6550064184852374,True
q5939,5939,71,5,2199,1802,0.8194633924511141,True
q5941,5941,84,5,3995,3252,0.814017521902378,True
q5942,5942,84,5,4168,3599,0.8634836852207294,True
q5943,5943,84,5,3509,2674,0.7620404673696209,True
q5944,5944,84,5,5860,3854,0.657679180887372,True
q5946,5946,80,5,4413,3596,0.8148651710854294,True
q5947,5947,84,5,3541,2664,0.7523298503247671,True
q5948,5948,84,5,30402,12737,0.4189527004802316,True
q5949,5949,84,5,6112,3680,0.6020942408376964,True
q5950,5950,80,5,7497,3837,0.5118047218887555,True
q5951,5951,80,5,6869,3731,0.5431649439510846,True
q5952,5952,80,5,4413,3019,0.684115114434625,True
q5953,5953,80,5,11359,6137,0.5402764327845762,True
q5954,5954,80,5,5250,3464,0.6598095238095238,True
q5955,5955,80,5,5390,3647,0.6766233766233766,True
q5956,5956,84,5,3857,2213,0.5737619911848587,True
q5957,5957,84,5,9603,6061,0.6311569301260023,True
q5958,5958,84,5,3640,2944,0.8087912087912088,True
q5959,5959,98,5,4085,2958,0.7241126070991432,True
q5961,5961,84,5,4407,2893,0.6564556387565237,True
q5962,5962,98,5,3581,2951,0.8240714884110584,True
q5963,5963,84,5,782,294,0.37595907928388744,True
q5964,5964,84,5,3816,2779,0.7282494758909853,True
q5965,5965,80,5,5307,3509,0.6612021857923497,True
q5966,5966,98,5,3130,2555,0.8162939297124601,True
q5967,5967,84,5,7831,4912,0.6272506704124633,True
q5968,5968,84,5,9357,3126,0.334081436357807,True
q5969,5969,84,5,4244,2940,0.6927426955702167,True
q5970,5970,80,5,4587,3155,0.6878133856551123,True
q5971,5971,84,5,4109,2971,0.7230469700657094,True
q5972,5972,80,5,7615,5349,0.7024294156270519,True
q5973,5973,84,5,4183,3032,0.7248386325603634,True
q5974,5974,84,5,3363,2165,0.6437704430567945,True
q5975,5975,84,5,3259,2281,0.6999079472230746,True
q5976,5976,84,5,6419,3767,0.5868515345069325,True
q5977,5977,80,5,5021,3474,0.691894045010954,True
q5978,5978,80,5,5048,3346,0.6628367670364501,True
q5979,5979,80,5,5395,3985,0.7386468952734013,True
q5980,5980,98,5,3142,2561,0.8150859325270529,True
q5982,5982,98,5,2275,1820,0.8,True
